---,bButtonStart,bButtonA,bButtonB,bButtonX,bButtonY,bButtonDUp,bButtonDDown,bButtonDLeft,bButtonDRight,bButtonZ,bButtonL,bButtonR,bDiscChange,bConsoleReset,bIsControllerConnected,bOriginReset,TriggerLeft,TriggerRight,MainStickX,MainStickY,CStickX,CStickY
86E675FA4DA9936537AEDD96AAD5A33C,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
F9A0F18D429BDDC43326A182050C93F1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
796E393D4D9F83D5665A6D896EFA9944,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
1405BA6142E075BCD06A4EA5D1FA781F,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
2706C854479C726CEF1C88AED0FF3956,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
547D93434EEC18C6798CC59143368B54,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
96032BF244A064D9487AFFB4BEDD1B3E,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
F651E9AD466C15DC7ECBF1B77D99D35E,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
28D1548A430A8B3CEA342A8A2DA155E3,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
BF6B9CE6426C0EE6F4DB1F8077AB5DCC,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
5CEBC05D47F2FF160AE668A8DA61FEEF,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
C03AD5BD4E35C4E6D4A8C98DFD25454E,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
F3C213E5458BA83DFF66B39313CD5054,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
23383FAF46998FA90B23D5ABF41DA4C8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
A5FF16D446A8055E8896EEB5B2F18A23,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
96A9273249F1ECB5C588D3B5D475F37D,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
1FCEF55E42075C89C50524A443F9783A,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
8599AA924039A139E7687D9AFD17B457,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
A424A7004CC717F1E342AD97D7FD860E,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
2E5C32304433E50FF2753AA711F7162B,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
2E40792C459B7C2341DBF39845A8F957,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
9491858247B70AEC889E17864855B647,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","128","128","127","128"
